緯度,経度,施設名,ふりがな,住所,,区,電話番号　,施設情報,施設種別,0歳児,1歳児,2歳児,3歳児,4歳児,5歳児,月,指定園,新制度未移行園,ソート,月
34.664364,135.51721,蓮美幼児学園うえしおキンダースクール,れんびようじがくえんうえしおきんだーすくーる,天王寺区上汐3-4-9,9,天王寺区,06-4305-1152,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12681/k9-1-uesiokinder.pdf,認定こども園,0,0,0,0,0,0,1,,,92301,2
34.653156,135.52004,あかつき保育園,あかつきほいくえん,天王寺区勝山２－１３－２６,9,天王寺区,06-6771-4150,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12681/t9-3-akatuki.pdf,地域型,0,0,0,,,,1,,,94303,2
34.664258,135.521523,蓮美幼児学園　石ヶ辻プリメール,れんびようじがくえん　いしがつじぷりめーる,天王寺区石ヶ辻町１３－１６　前田ビル１階,9,天王寺区,06-6776-4152,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12681/t9-4-renbiishigatuji.pdf,地域型,0,0,0,,,,1,,,94304,2
34.674112,135.521853,かのん保育園,かのんほいくえん,天王寺区清水谷町８－１９－２０２,9,天王寺区,06-4303-5280,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12681/t9-1-kanon.pdf,地域型,0,0,0,,,,1,,,94301,2
34.664254,135.520858,ＴＯＴ　ＫＩＤＳ,とっときっず,天王寺区石ヶ辻町１８－２５,9,天王寺区,06-6776-8433,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12681/t9-2-totkids.pdf,地域型,0,0,0,,,,1,,,94302,2
34.648061,135.51654,キッズパレス天王寺,きっずぱれすてんのうじ,天王寺区南河堀町10-5　ル・シェル天王寺1階,9,天王寺区,06-6771-1345,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12681/t9-5-kidspalacetennouji.pdf,地域型,0,0,0,,,,1,,,94305,2
34.662836,135.515534,すてっぷ保育園,すてっぷほいくえん,天王寺区生玉前町4-9,9,天王寺区,06-6779-2323,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12681/t9-6-step.pdf,地域型,0,0,0,,,,1,,,94306,2
34.671713,135.531638,真田山みのる保育園,さなだやまみのるほいくえん,天王寺区玉造元町10-23ファームフィールズ1階,9,天王寺区,06-6765-7338,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12681/t9-7-sanadayamaminoru.pdf,地域型,0,0,0,,,,1,,,94307,2
34.66837,135.520835,うえほんまち保育園,かしょううえほんまちほいくえん,天王寺区上本町5-4-25　パウゼ上本町101号,9,天王寺区,06-4304-3008,https://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12681/t9-8-uehonmati.pdf,地域型,0,0,0,,,,1,,,94308,2
34.659074,135.507619,愛染園愛染橋保育園,あいぜんえんあいぜんばしほいくえん,浪速区日本橋東2-9-11,10,浪速区,06-6632-5640,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12682/h10-1-aizenbashi.pdf,保育所,0,0,0,0,1,1,1,,,103301,2
34.65769,135.509384,愛染橋保育園分室,あいぜんばしほいくえんぶんしつ,浪速区下寺３－１－１４　エクレール夕陽丘２階部分,10,浪速区,06-6632-5640,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12682/h10-1-aizenbashi.pdf,保育所,-,-,-,-,-,-,1,,,103302,2
34.659762,135.492722,大阪市立小田町保育所,おおさかしりつおだまちほいくしょ,浪速区塩草2-1-12,10,浪速区,06-6562-0008,https://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12682/10-odamati.pdf,保育所,0,0,1,0,6,3,1,,,103101,2
34.654321,135.491306,大阪市立浪速第1保育所,おおさかしりつなにわだいいちほいくしょ,浪速区浪速東3-2-53,10,浪速区,06-6568-1901,https://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12682/10-naniwadai1.pdf,保育所,0,0,1,3,6,3,1,,,103102,2
34.657975,135.484514,大阪市立浪速第5保育所,おおさかしりつなにわだいごほいくしょ,浪速区木津川2-3-46,10,浪速区,06-6568-1905,https://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12682/10-naniwadai1.pdf,保育所,0,0,0,5,5,1,1,,,103103,2
34.656113,135.50211,大阪市立広田保育所,おおさかしりつひろたほいくしょ,浪速区日本橋西2-8-11,10,浪速区,06-6641-6942,https://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12682/26hirotaH30.pdf,保育所,0,0,0,3,0,0,1,,,103202,2
34.663279,135.49476,蓮美幼児学園みなとまちナーサリー,れんびようじがくえんみなとまちなーさりー,浪速区湊町2-1-34 アーベインなんば1F,10,浪速区,06-6646-4152,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12682/h10-2-renbiminatomachi.pdf,保育所,0,0,2,,,,1,,,103303,2
34.668657,135.482578,浪速さくら保育園,なにわさくらほいくえん,浪速区幸町3-8-2日吉橋ハイツ１階,10,浪速区,06-6562-7711,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12682/h10-3-naniwasakura.pdf,保育所,0,0,0,0,0,0,1,,,103304,2
34.668646,135.485394,浪速さくら保育園幸町分園２F・３Ｆ,なにわさくらほいくえんさいわいちょうぶんえんにかいさんかい,浪速区幸町３－３－１４ジュネス幸町２・３階,10,浪速区,06-6562-7711,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12682/h10-3-naniwasakura.pdf,保育所,-,-,-,-,-,-,1,,,103305,2
34.660406,135.49468,さくらさくみらい元町,さくらさくみらいもとまち,浪速区元町3-6-2,10,浪速区,06-6586-9739,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12682/h10-4-sakurasakumiraimotomachi.pdf,保育所,0,0,0,1,0,1,1,,,103306,2
34.652508,135.500243,グローバルキッズ戎本町園,ぐろーばるきっずえびすほんまちえん,浪速区戎本町2-6-26,10,浪速区,06-6633-1455,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12682/h10-5-globalkidsebisuhonmachi.pdf,保育所,0,1,0,0,2,0,1,,,103307,2
34.665741,135.493687,桜川保育園,さくらがわほいくえん,浪速区桜川1-4-5,10,浪速区,06-4393-8507,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12682/h10-6-sakuragawa.pdf,保育所,0,0,0,2,1,0,1,,,103308,2
34.653695,135.496058,大国保育園,だいこくほいくえん,浪速区大国2-13-1,10,浪速区,06-6649-6182,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12682/h10-7-daikoku.pdf,保育所,0,0,0,0,1,2,1,,,103309,2
34.664777,135.489006,ソフィア稲荷保育園,そふぃあいなりほいくえん,浪速区稲荷2‐6‐20,10,浪速区,06‐6710-9740,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12682/h10-8-sofiainari.pdf,保育所,0,0,0,0,0,0,1,,,103310,2
34.664364,135.488243,ぬくもりのおうち保育　桜川園,ぬくもりのおうちほいく　さくらがわえん,浪速区桜川２－１３－２３　メゾンパシフィック１F,10,浪速区,06-6563-4188,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12682/t10-1-nukumorisakuragawa.pdf,地域型,0,0,1,,,,1,,,104301,2
34.669544,135.485592,あったかスマイル・なにわ,あったかすまいる・なにわ,浪速区幸町３－１－９,10,浪速区,06-6563-9755,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12682/t10-2-attakasmilenaniwa.pdf,地域型,0,0,1,,,,1,,,104302,2
34.652477,135.503848,保育ママ　大きなじゃんぐる,ほいくまま　おおきなじゃんぐる,浪速区恵美須西２－４－９　,10,浪速区,06-6630-0082,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12682/t10-3-okinajyunguru.pdf,地域型,0,0,0,,,,1,,,104303,2
34.669292,135.491467,あい・あい保育園　桜川園,あい・あいほいくえん　さくらがわえん,浪速区幸町２－１－５　オークダイト１Ｆ,10,浪速区,06-6556-7791,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12682/t10-4-aiaisakuragawa.pdf,地域型,0,0,3,,,,1,,,104304,2
34.656439,135.50595,こぐまの森保育園　日本橋園,こぐまのもりほいくえん　にほんばしえん,浪速区日本橋５－７－１２ ルネ日本橋２Ｆ,10,浪速区,06-6644-1355,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12682/t10-5-kogumanomorinihonbashi.pdf,地域型,0,0,2,,,,1,,,104305,2
34.660075,135.495892,ひまわり保育園もとまち,ひまわりほいくえんもとまちえん,浪速区元町３－８－１６ ,10,浪速区,06-6634-7010,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12682/t10-6-himawarimotomachi.pdf,地域型,0,0,0,,,,1,,,104306,2
34.659792,135.500097,なんばカナリア保育園,なんばかなりあほいくえん,浪速区難波中3-4-16セイアンビル３F,10,浪速区,06-6648-8637,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12682/t10-7-nanbakanaria.pdf,地域型,0,2,2,,,,1,,,104307,2
34.65725,135.503758,もりのなかま保育園日本橋園,もりのなかまほいくえんにほんばしえん,浪速区日本橋西2-1-1　リヴィエール川西1階,10,浪速区,06-6556-6140,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12682/t10-8-morinonakamanihonbashi.pdf,地域型,0,0,1,,,,1,,,104308,2
34.657721,135.497816,なんばサンフレンズ保育園,なんばさんふれんずほいくえん,浪速区敷津東1-4-20　浪速区役所1階,10,浪速区,06-6616-9505,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12682/t10-9-nanbasunfriends.pdf,地域型,0,0,0,,,,1,,,104309,2
34.703341,135.428794,青空保育園,あおぞらほいくえん,西淀川区中島1-14-5,11,西淀川区,06-6472-7008,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12683/h11-1-aozora.pdf,保育所,0,0,0,0,0,0,1,,,113301,2
34.706786,135.442988,キッズコート大和田保育園（平成31年4月1日民間移管）,おおさかしりつおおわだほいくしょ,西淀川区大和田5-2-33,11,西淀川区,06-6473-5421,https://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12683/h11-13-kidscourtoowada.pdf,保育所,0,0,0,0,1,0,1,,,113316,2
34.712584,135.43801,大阪市立佃保育所,おおさかしりつつくだほいくしょ,西淀川区佃4-9-9,11,西淀川区,06-6473-9507,https://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12683/11-tukuda.pdf,保育所,0,0,0,4,10,8,1,,,113104,2
34.712937,135.464988,大阪市立柏里保育所,おおさかしりつかしわざとほいくしょ,西淀川区柏里3-17-1-101,11,西淀川区,06-6471-0440,https://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12683/11-kasiwazato.pdf,保育所,0,0,0,0,0,0,1,,,113101,2
34.706314,135.457805,大阪市立姫里保育所,おおさかしりつひめのさとほいくしょ,西淀川区姫里2-13-2,11,西淀川区,06-6474-7845,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12683/10himesatoH30.pdf,保育所,0,0,0,0,0,0,1,,,113203,2
34.704766,135.449699,大阪市立姫島保育所,おおさかしりつひめじまほいくしょ,西淀川区姫島4-21-7,11,西淀川区,06-6471-0859,https://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12683/11-himejima.pdf,保育所,0,0,0,0,0,0,1,,,113102,2
34.696805,135.436427,レイモンド西淀保育園,れいもんどにしよどほいくえん,西淀川区大野3-7-25,11,西淀川区,06-6471-1742,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12683/h11-9-reimondonishiyodo.pdf,保育所,0,0,0,1,2,0,1,,,113312,2
34.708783,135.456603,みどり保育園,みどりほいくえん,西淀川区姫里3-13-9,11,西淀川区,06-4808-3939,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12683/h11-2-midori.pdf,保育所,0,0,0,0,0,0,1,,,113303,2
34.707451,135.467209,聖花保育園,みはなほいくえん,西淀川区花川1-6-2,11,西淀川区,06-6471-6224,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12683/h11-3-mihana.pdf,保育所,0,0,0,0,0,0,1,,,113304,2
34.710044,135.447451,よどっこ保育園,よどっこほいくえん,西淀川区千舟3-9-30,11,西淀川区,06-6474-6698,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12683/h11-4-yodokko.pdf,保育所,0,0,0,0,0,0,1,,,113306,2
34.722486,135.455506,レイモンドみてじま保育園,れいもんどみてじまほいくえん,西淀川区御幣島6-16-25,11,西淀川区,06-6195-1316,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12683/h11-5-reimondomitejima.pdf,保育所,0,0,1,,,,1,,,113307,2
34.714813,135.448581,みさき佃保育園,みさきつくだほいくえん,西淀川区佃1-1-55,11,西淀川区,06-6477-3630,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12683/h11-7-misakitukuda.pdf,保育所,0,0,0,0,2,0,1,,,113310,2
34.720438,135.45612,香簔保育園,かみのほいくえん,西淀川区御幣島5-10-26,11,西淀川区,06-6473-2890,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12683/h11-8-kamino.pdf,保育所,0,0,0,0,0,0,1,,,113311,2
34.707469,135.463966,聖花保育園　分園,みはなほいくえんぶんえん,西淀川区花川2丁目19番8号,11,西淀川区,06-6471-6224,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12683/h11-3-mihana.pdf,保育所,-,-,,,,,1,,,113305,2
34.713087,135.452308,レイモンドおひさま保育園,れいもんどおひさまほいくえん,西淀川区御幣島2丁目10-1,11,西淀川区,06-6195-1316,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12683/h11-5-reimondomitejima.pdf,保育所,,,-,,,,1,,,113308,2
34.705932,135.431452,青空保育園　分園,あおぞらほいくえんぶんえん,西淀川区中島1丁目4番13号,11,西淀川区,06-6472-7008,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12683/h11-1-aozora.pdf,保育所,,-,,,,,1,,,113302,2
34.709238,135.459666,野里保育園,のざとほいくえん,西淀川区野里2-10-15,11,西淀川区,06-6472-9261,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12683/h11-12-nozato.pdf,保育所,0,0,0,0,0,0,1,,,113313,2
34.705596,135.458116,トレジャーキッズひめさと保育園,とれじゃーきっずひめさとほいくえん,西淀川区姫里2-9-27,11,西淀川区,06-6829-6266,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12683/h11-10-torejyahimesato.pdf,保育所,0,0,0,0,2,0,1,,,113314,2
34.713726,135.463757,ソフィア歌島保育園,そふぃあかしまほいくえん,西淀川区歌島２-2-10,11,西淀川区,06-4862-5897,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12683/h11-11-sofiautajima.pdf,保育所,1,0,0,1,0,0,1,,,113315,2
34.70802,135.442683,認定こども園　光の園幼稚園,にんていこどもえんひかりのそのようちえん,西淀川区大和田5-17-6,11,西淀川区,06-6471-4248,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12683/k11-1-hikarinosono.pdf,認定こども園,0,0,0,0,0,0,1,1,,112301,2
34.718599,135.455348,認定こども園　御幣島幼稚園,にんていこどもえんみてじまようちえん,西淀川区御幣島4-15-23,11,西淀川区,06-6471-0173,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12683/k11-2-miteshima.pdf,認定こども園,0,0,0,0,0,0,1,1,,112302,2
34.699177,135.451539,たからこども園,たからこどもえん,西淀川区姫島3-2-15,11,西淀川区,06-6475-2200,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12683/k11-3-takara.pdf,認定こども園,0,0,0,0,0,0,1,,,112303,2
34.71669,135.45479,きらら　みてじま保育園,きらら　みてじまほいくえん,西淀川区御幣島４－２－２１,11,西淀川区,06-6195-2789,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12683/t11-1-kiraramitejima.pdf,地域型,0,0,0,,,,1,,,114301,2
34.710962,135.465267,きらら　かしわざと保育園,きらら　かしわざとほいくえん,西淀川区柏里２－１３－２３,11,西淀川区,06-6195-2173,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12683/t11-2-kirarakashiwazato.pdf,地域型,0,0,0,,,,1,,,114302,2
34.706543,135.46156,小規模保育施設　ベビーランド　さくら園,しょうきぼほいくしせつ　べびーらんど　さくらえん,西淀川区姫里２－１－３,11,西淀川区,06-6477-1390,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12683/t11-3-babylandsakura.pdf,地域型,0,0,0,,,,1,,,114303,2
34.710093,135.468298,ゆりかごハウス,ゆりかごはうす,西淀川区柏里１－１６－９,11,西淀川区,06-7164-0047,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12683/t11-4-yurikagohuse.pdf,地域型,0,0,0,,,,1,,,114304,2
34.712746,135.46366,きらら　のざと保育園,きらら　のざとほいくえん,西淀川区野里１－３１－１９－１F,11,西淀川区,06-7709-1012,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12683/t11-5-kiraranozato.pdf,地域型,0,0,2,,,,1,,,114305,2
34.711401,135.456211,たから保育園　にしよどルーム,たからほいくえん　にしよどるーむ,西淀川区御幣島1‐2‐10,11,西淀川区,06-6770-9050,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12683/t11-6-takaranishiyodo.pdf,地域型,0,0,0,,,,1,,,114306,2
34.713728,135.443683,ぬくもりのおうち保育　ちぶね園,ぬくもりのおうちほいく　ちぶねえん,西淀川区佃3－13－28　マンション伊藤102号室,11,西淀川区,06‐4805‐8810,https://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12683/t11-7-nukumoritibune.pdf,地域型,0,0,0,,,,1,,,114307,2
34.702008,135.451208,くじら保育園　姫島園,くじらほいくえん　ひめじまえん,西淀川区姫島2-20-24,11,西淀川区,078-392-1256,https://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12683/t11-8-kujirahimejima.pdf,地域型,0,0,3,,,,1,,,114308,2
34.71926,135.487121,愛光保育園,あいこうほいくえん,淀川区十三東1-13-29,12,淀川区,06-6303-4767,http://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12685/h12-1-aikou.pdf,保育所,0,0,0,0,0,0,1,,,123301,2
34.725729,135.458862,大阪市立加島第１保育所,おおさかしりつかしまだいいちほいくしょ,淀川区加島1-32-17,12,淀川区,06-6309-3090,https://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12685/12-kasimadai1.pdf,保育所,0,0,0,0,0,0,1,,,123101,2
34.727854,135.487572,大阪市立木川第１保育所,おおさかしりつきかわだいいちほいくしょ,淀川区木川西4-4-3-101,12,淀川区,06-6303-5018,https://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12685/12-kikawadai1.pdf,保育所,0,0,0,0,0,3,1,,,123103,2
34.731583,135.488108,大阪市立木川第２保育所,おおさかしりつきかわだいにほいくしょ,淀川区三国本町1-13-16,12,淀川区,06-6393-4171,https://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12685/koumin-kikawa2.pdf,保育所,0,0,0,0,0,0,1,,,123202,2
34.732558,135.451008,大阪市立西加島保育所,おおさかしりつにしかしまほいくえん,淀川区加島4-19-50,12,淀川区,06-6309-2022,https://www.city.osaka.lg.jp/kodomo/cmsfiles/contents/0000012/12685/koumin-nisikasima.pdf,保育所,,4,1,0,1,0,1,,,123201,2
